,expression,numerical matches,exact matches
0,[x1**2*(x1*(x1**3/2 + x1) + x1)*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1 + (-x1**2 + cos(x1))/x1)/x1)/x1)) + 2*x1],0,99.0
0,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1*cos(x1**2) + x1)/x1)/x1)) + 2*x1],0,99.0
0,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1**2*cos(x1)/sin(x1) + x1)/x1)/x1)) + 2*x1],0,99.0
0,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + (x1*cos(x1) + x1)/x1)/x1)) + 2*x1],0,99.0
0,[x1**2*log(x1**3*(sin(x1 + exp(x1*(x1 + (x1*(x1*(x1*(x1**3/2 + x1) + x1) + x1) + x1)/x1))) + (x1 + 2)/x1)) + 2*x1],0,99.0
0,[x1*(x1*(x1**4*sin(x1/(x1**2 + x1*(x1**2 + 2*x1)*(x1**3*(x1**4 - x1) - x1) + 2*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1*(-x1 + sin((-2*x1**2 + x1 + 1)/x1))*sin(exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1*(-x1 + sin((x1*(x1**2 + x1) + 1)/x1))*sin(exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1*(-x1 + sin((x1*(x1**2 + x1) + x1)/x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1*(-x1 + log(2*x1)*sin(exp(x1)))*sin(exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp((-x1 + log(2*x1)*sin(exp(x1)))*sin(exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(-x1**2*sin(exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(-x1**2*sin(x1*exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp((-x1 + sin(x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1*(-x1 + sin(x1))*sin(x1*exp(-x1)/log(x1))) + x1) + x1],0,99.0
0,[x1*(x1**3*(x1*cos(E/x1**2) + 2*x1) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1*(-x1 + sin(x1**(-2)))*cos(x1)) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(-x1 + sin(x1**(-2))) + x1) + x1],99,99.0
0,[x1**3*(3*x1 + cos(3*x1**3)) + x1],99,99.0
0,[x1*(x1*(x1**2*(-x1**2 + x1)*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1*(-x1**2 + x1)*sin(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1*(-x1**2 + x1)) + x1) + x1],99,99.0
0,[x1*(x1*(x1**2*(-x1**2 + x1) + x1) + x1) + x1],99,99.0
0,[x1*(2*x1 + cos(x1*log(x1**2)))],99,99.0
0,[-2*x1**2*(x1**2 - 2*x1) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(-x1**3*sin(2*x1 + exp(x1**3*(x1*(x1 + (3*x1 + (x1**3 + x1)*(x1*(x1**2*(x1**2*(x1**2 + 2*x1 - 1) + 2*x1) + x1) + x1))/x1) + x1))) + 2*x1 + log(2*x1 + cos(x1*log(x1*(x1**4*(x1*(x1**2*(x1**2*(x1**2 + 2*x1 - 1) + 2*x1) + x1) + x1) + 3*x1)))))],0,99.0
0,[x1*(-x1**3*sin(2*x1 + exp(x1**3*(x1 + (x1 + (x1**3 + 5*x1)/x1)*(x1**2*(x1**2*(x1**2 + x1) + 2*x1) + x1)))) + 2*x1 + log(x1 + cos(x1**2*log(x1**3*(x1**2*(2*x1 + exp(x1**2)) + 3*x1))) + 1))],0,99.0
0,[x1*(-x1**3*sin(2*x1 + exp(x1**3*(x1 + (x1 + (x1**3 + 5*x1)/x1)*(x1**2*(x1**2*(x1**2 + x1) + 2*x1) + x1)))) + 2*x1 + log(x1 + cos(x1**2*log(x1**3*(x1**2*(x1 + exp(x1**2)) + 3*x1))) + 1))],0,99.0
0,[x1*(x1*exp(-x1 + sin(2*x1 + exp(x1**2*(3*x1**2 + 6)))) + x1)*(x1**2*exp(-x1 + sin(2*x1 + exp(x1**2*(x1*exp(x1) + 6)))) + x1) + x1],0,99.0
0,[x1*(2*x1 + exp(x1*(x1*sin(x1*(x1 + exp(2*x1*(2*x1 + exp(exp(x1**2)))))) - sin(x1))))],0,99.0
0,[x1*(2*x1 + exp(x1*(-x1**3 + x1*sin(x1*(x1 + exp(2*x1*(2*x1 + exp(exp(x1**2)))))))))],0,99.0
0,[x1*(2*x1 + exp(x1*(-x1**2 + x1*sin(x1*(x1 + exp(2*x1*(2*x1 + exp(exp(x1**2)))))))))],0,99.0
0,[x1*(2*x1 + exp(x1*sin(x1*(exp(2*x1*(2*x1 + exp(exp(x1**2)))) + 1)) - x1))],0,99.0
0,[x1*(x1**2*sin(x1*(x1 + exp(2*x1*(2*x1 + exp(exp(x1**2)))))) + 3*x1)],0,99.0
0,[x1*(x1*exp(x1**2*(-x1 + sin(exp(2*x1**2 + 2*x1)/(x1**2*(x1**2 - x1))))) + x1) + x1],0,99.0
0,[x1*(2*x1 + exp(x1*sin(x1*exp(x1*(2*x1 + exp(exp(x1**2))))) - x1))],0,99.0
0,[x1*(2*x1 + exp(-x1 + sin(x1*(x1 + exp(2*x1*(2*x1 + exp(exp(x1**2))))))))],0,99.0
0,[x1*log(2*x1 + exp(x1*(x1 + cos(exp(-x1 + exp(2*x1**2 + x1)))))) + x1],0,99.0
0,[x1*(x1*exp(x1**3*(-x1 + sin(2/(x1*(x1**2 - x1))))) + x1) + x1],0,99.0
0,[x1*(x1*exp(x1**2*(-x1 + sin(2/(x1*(x1**2 - x1))))) + x1) + x1],0,99.0
0,[x1**2*exp(x1*(x1**2*cos(x1) - x1**2) + sin(x1)) + x1],99,99.0
0,[x1*exp(x1*cos(x1**3))*sin(x1) + x1],99,99.0
0,[x1*(x1 + exp(x1*(x1 + (x1*sin(exp(x1)) - x1)/x1)))],99,99.0
0,[x1*(x1 + sin(x1*(x1**2 + x1)) + cos(x1))],99,99.0
0,[x1**2*exp(x1)*cos(x1**2) + x1],99,99.0
0,[2*x1*sin(x1)*sin(2*x1) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**3)) + x1],99,99.0
0,[x1*(x1 + x1/(x1 + cos(x1))) + x1],99,99.0
0,[2*x1*sin(x1) + sin(x1)],99,99.0
0,[x1*(x1*cos(x1) + x1) + x1],99,99.0
0,[x1*(2*x1 + cos(x1))],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1 + sin(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1**2/(-x1 + exp((x1 + (x1 + 1)*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1) + x1)))/x1))))*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1**3) + x1)))/x1))))) + exp(x1))],0,99.0
0,[x1*(x1**2*exp(-x1*(-2*x1 + exp(2*x1*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1**3) + x1)))/x1)))))) + exp(x1))],0,99.0
0,[x1*(x1**3/(-x1 + exp((x1 + sin(x1))*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1**3) + x1)))/x1))))) + exp(x1))],0,99.0
0,[x1*(x1**3/(-x1 + exp(2*x1*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1**3) + x1)))/x1))))) + exp(x1))],0,99.0
0,[x1*(x1**2/(-x1 + exp(2*x1*exp(sin(x1 + log(x1 + (x1 + exp(exp(x1*exp(x1**3) + x1)))/x1))))) + exp(x1))],0,99.0
0,[x1*(x1**2/(-x1 + exp(2*x1*exp(sin(x1 + log(x1 + exp(exp(x1*exp(x1**3) + x1))))))) + exp(x1))],0,99.0
0,[x1*(x1**2/(-x1 + exp(2*x1*exp(sin(x1 + exp(x1*exp(x1**3) + x1))))) + exp(x1))],0,99.0
0,[-x1**3*(-x1 + sin(exp(x1**5*exp(2*x1**2)))) + 2*x1],0,99.0
0,[x1*(x1 + log(x1*(x1**2 + exp(exp(x1))/sin(x1) - sin(exp(exp(x1))))) - sin(x1))],0,99.0
0,[x1*(x1**2*exp(-exp(sin(exp(x1*exp(x1**3) + x1)))) + exp(x1))],0,99.0
0,[x1*(2*x1 + cos(x1*exp(3*x1**2*(-x1 + x1/(-x1 + exp(x1**2)))*exp(x1))))],198,99.0
0,[x1*(-x1**2 + x1*(x1**2 + sin(x1**2 - x1)) + 2*x1) + 2*x1 - sin(x1)],99,99.0
0,[x1*(x1*(x1*(x1 - cos(x1)) - x1) + x1 + exp(x1))],99,99.0
0,[x1*(x1*(x1**2*(x1 - sin(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1**2/sin(2*x1) + x1) + x1],99,99.0
0,[(2*x1 - sin(x1))*exp(x1)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],198,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1 + (x1**15*(x1**8*cos(1/(x1**7*log(x1))) + x1)*cos(1/(x1**7*log(x1))) + x1)/x1) + x1],0,99.0
0,[x1**2*(x1 + (x1**14*(x1*cos(1/(x1**7*log(x1))) + x1)*cos(1/(x1**7*log(x1))) + x1)/x1) + x1],0,99.0
0,[x1*(x1*(x1**3*sin(x1**3*(x1 + x1**(-18)))*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**4*sin(x1**3*(x1 + x1**(-18)))*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**3*sin(x1**2*(x1 + x1**(-17)))*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**3*sin(x1**(-15))*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**2*sin(x1**(-15))*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + (x1**8*cos(x1)*cos(1/(x1**7*log(x1))) + x1)/x1) + x1],0,99.0
0,[x1*(x1*(x1**4*sin(x1**2*exp(exp(x1)))*cos(x1) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2/cos(x1**9) + sin(x1)) + x1],99,99.0
0,[x1*(x1**2/cos(x1**8) + sin(x1)) + x1],99,99.0
0,[x1*(x1*sin(x1)/cos(x1**7) + x1) + x1],99,99.0
0,[x1*(x1**2/cos(x1**6) + sin(x1)) + x1],99,99.0
0,[x1*(x1*exp(x1**6)*cos(1) + x1) + x1],0,99.0
0,[x1*(x1 + exp(x1*exp(x1**7 - x1)))],0,99.0
0,[x1*(x1 + (-x1 + exp(x1**4))*sin(x1)) + x1],0,99.0
0,[x1*(x1 + (-x1 + exp(x1**3))*sin(x1)) + x1],0,99.0
0,[x1*(exp(x1) - log(cos(x1**3)))],0,99.0
0,[x1*(x1**2/cos(x1) + x1 + cos(x1))],99,99.0
0,[x1*exp(x1**2/sin(x1))],0,99.0
0,[(x1*sin(x1) + x1)/cos(x1)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*(x1**5*sin(x1**2 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**5*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**4*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**3*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**2*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1*sin(x1 + exp(x1*(x1*exp(2*x1) + x1*exp(x1) + x1) + 3*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1**3*cos(x1)*cos(x1**4*exp(x1**2*(x1**2 + x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(x1**2*(x1**3 + x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(x1**2*(x1**2 + x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*(x1**2*cos(x1)*cos(x1**3*exp(2*x1**3)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(2*x1**4*(x1 + cos(2*x1**3 + 2*x1)) + x1) + x1) + sin(x1)],99,99.0
0,[x1*(x1*(x1**2*(x1 + cos(x1 + exp(x1**2)))*(x1**2 + 2*x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1**2*(x1 - sin(x1**4*(x1*(x1**2 + x1) + x1))) + exp(x1))],99,99.0
0,[x1*(x1**2*(x1 - sin(x1**4*(2*x1**2 + x1))) + exp(x1))],99,99.0
0,[x1**2*(x1*(x1 + cos(x1*(2*x1**2 + 2*x1)) + 1) + x1) + x1],99,99.0
0,[x1*(x1*(x1 - sin(x1**4*(2*x1**2 + x1))) + exp(x1))],99,99.0
0,[(x1 + sin(x1*(x1**2 + x1)))/cos(x1**5)],99,99.0
0,[(x1 + sin(x1*(x1**2 + x1)))/cos(x1**4)],99,99.0
0,[x1*(x1*(x1**4 - sin(x1)) + 2*x1) + x1],99,99.0
0,[x1*(2*x1 + x1/sin(x1**2 + x1))],99,99.0
0,[(x1 + exp(x1**2))*sin(x1)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*log(x1**2*(x1**2*(x1*cos(exp(3*x1**2*(3*x1**5*exp(x1**2) - x1))) + x1 + cos(x1)) + 2*x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + x1) + 2*x1) + x1) + x1],0,99.0
0,[x1*(x1*log(x1**2*(2*x1 + (x1*log(x1**2*(x1**5*exp(x1**3) + 2*x1) + x1 + 1) + x1)*cos(exp(x1*exp(x1**5*exp(x1**2) - x1)))) + 2*x1) + x1) + x1],0,99.0
0,[x1*(x1*log(x1**2*(2*x1 + exp(x1**2)*cos(exp(x1*exp(x1**5*exp(x1**2) - x1)))) + 2*x1) + x1) + x1],0,99.0
0,[x1*(x1*log(x1**2*(2*x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + 2*x1) + 2*x1) + x1) + x1],0,99.0
0,[x1*(x1*log(x1**2*(x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + x1) + x1 + 1) + x1) + x1],0,99.0
0,[x1*(x1 + log(x1**2*(2*x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + 2*x1) + 2*x1)) + x1],0,99.0
0,[x1*(x1*log(x1*(x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + x1) + 2*x1) + x1) + x1],0,99.0
0,[x1**2*(2*x1 + exp(x1*(x1**2 + x1)*sin(x1*(x1 - exp(2*x1 + exp(x1))/x1)) - 2*x1)) + x1],0,99.0
0,[x1 + (x1*(x1**4/(x1*sin(exp(x1*exp(2*x1**2))) + 2*x1) + x1) + x1)*sin(x1)],0,99.0
0,[x1*(x1*(x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1*cos(exp(x1*exp(x1**5*exp(x1**2) - x1))) + 2*x1) + x1],0,99.0
0,[(x1 + exp(sin(x1*(x1**12 + x1))))*sin(x1)],99,99.0
0,[x1**2*(2*x1 + (x1**2*log(x1)*sin(2*x1) - x1)*log(sin(x1))) + x1],0,99.0
0,[x1**2*(2*x1 + (x1**2*log(x1) - x1)*log(sin(x1))) + x1],0,99.0
0,[x1*(x1**3*sin(1/x1) + exp(sin(x1)))],99,99.0
0,[x1*(x1**2*cos(log(x1)) + x1) + 2*x1 - sin(x1)],99,99.0
0,[x1*(x1*sin(x1) + exp(x1*sin(1)))],99,99.0
0,[x1*(x1**3/sin(x1) + x1) + x1],99,99.0
0,[x1*(exp(x1) - cos(x1)) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1 - log(cos(x1)) + cos(exp(x1*exp(x1*(x1**31*exp(x1**10) - x1)))) + cos(1)) + x1],0,99.0
0,[x1**2*(2*x1 + cos(exp(x1**2*exp(x1*(x1**30*exp(x1**11) - x1))))) + x1],0,99.0
0,[x1**2*(2*x1 + cos(exp(x1**2*exp(x1*(x1**30*exp(x1**10) - x1))))) + x1],0,99.0
0,[x1**2*(2*x1 + cos(exp(x1*exp(x1**31*exp(x1**10) - x1)))) + x1],0,99.0
0,[x1*(x1*exp(-exp(x1*(x1 + exp(x1)/x1)*sin(exp(x1**6*(x1**2*exp(-2*x1**2) + exp(x1)) + 2*x1**2 - x1)/x1)))/2 + exp(x1))],0,99.0
0,[x1*(x1 + sin(x1))*exp(x1**2*(x1 + sin(exp(x1**3*exp(x1*log((x1**4 + x1)/x1)) + x1)))*exp(x1*log(2*x1))*log(x1)) + x1],0,99.0
0,[2*x1**2*exp(x1**2*(x1 + sin(exp(x1**3*exp(x1*log((x1**5 + x1)/x1)) + x1)))*exp(x1**3)*log(x1)) + x1],0,99.0
0,[x1*(x1 + sin(x1))*exp(x1*(log(2*x1) + sin(exp(x1**3*exp(x1*log((x1**4 + x1)/x1)) + x1)))*log(x1)) + x1],0,99.0
0,[x1 + (x1 + sin(2*x1**2 - x1))*exp(x1*(x1 + sin(exp(x1**3*exp(x1*log((x1**4 + x1)/x1)) + x1)))*log(x1))],0,99.0
0,[x1*(x1 + sin(x1))*exp(x1*(x1 + sin(exp(x1**2*(x1**5 + x1) + x1)))*log(x1)) + x1],0,99.0
0,[x1*log(x1*exp(cos(exp(x1*(-x1 + exp(-x1 + exp(x1**3))/x1)))) + exp(exp(x1)))],0,99.0
0,[x1*log(exp(exp(x1)) + exp(sin(x1**3*exp(x1)/log(x1))))],0,99.0
0,[x1*log(x1*exp(sin(x1*(x1*exp(x1) + exp(exp(x1))))) + exp(exp(x1)))],0,99.0
0,[x1*exp(x1**3*exp(x1*(x1 - exp(exp(x1*(x1 - cos(x1)))))) + x1)],198,99.0
0,[x1*exp(x1**2*exp(x1 - exp(exp(x1 - cos(x1**2)))) + x1)],198,99.0
0,[x1*(x1*(x1**4 + x1)*exp(-x1**4) + x1) + x1],99,99.0
0,[x1*exp(x1*exp(-x1*sin(x1)*sin(x1 - 1)))],99,99.0
0,[x1*exp(-x1**4*log(x1) + x1)],99,99.0
0,[x1*(-x1**2*(x1**3 - x1) + exp(x1))],99,99.0
0,[x1*(x1 + exp(x1**2*cos(x1**2)))],99,99.0
0,[(x1**2 + exp(sin(x1)))*sin(x1)],99,99.0
0,[x1**2*exp(x1*cos(x1)) + x1],99,99.0
0,[x1**2 + x1 + sin(x1**3)],99,99.0
0,[x1*(x1 + sin(x1**2)) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1**2 + x1 + exp(x1**5*(x1*(2*x1 + sin(exp(exp(x1**2*(x1**2 + x1))))) + 2*x1)*log(x1)*log(2*x1 + sin(exp(x1*(x1*(x1*log(x1) + x1 + 1) + x1) + x1)))))],0,99.0
0,[x1*(x1**2 + x1 + exp(3*x1**5*log(x1)*log(2*x1 + sin(exp(x1*(x1*(x1*log(x1) + x1 + 1) + x1) + x1)))))],0,99.0
0,[x1*(x1**2 + x1 + exp(3*x1**6*log(x1)*log(2*x1 + sin(exp(x1*(x1*(x1*log(x1) + x1 + 1) + x1) + x1)))))],0,99.0
0,[x1*(x1**2 + x1 + exp(x1**4*(x1**2 + 2*x1)*log(x1)*log(2*x1 + sin(exp(x1*(2*x1**2 + x1) + x1)))*sin(2*x1)))],0,99.0
0,[x1*(x1**2 + x1 + exp(x1**4*log(x1)*log(2*x1 + sin(exp(x1*(x1*(x1**2*log(x1) + x1 + 1) + x1) + x1)))))],0,99.0
0,[x1*(x1**2 + x1 + exp(x1**5*(x1**2 + 2*x1)*log(x1)*log(2*x1 + sin(exp(x1*(2*x1**2 + x1) + x1)))))],0,99.0
0,[x1*(x1**2 + x1 + exp(x1**4*(x1 + sin(exp(exp(x1**2*(x1**2 + x1)))))*log(x1)))],0,99.0
0,[x1*(x1**2*sin((x1**13 + x1)/x1) + x1) + x1],99,99.0
0,[x1*(x1**2*sin((x1**12 + x1)/x1) + x1) + x1],99,99.0
0,[x1*(x1**2*sin((x1**11 + x1)/x1) + x1) + x1],99,99.0
0,[x1*(x1**2*sin((x1**10 + x1)/x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(x1**6 - x1))) + x1],99,99.0
0,[x1*(x1*(x1**2*(x1**2 - x1)*cos(x1) + x1) + x1) + x1],99,99.0
0,[x1*(x1*exp(log(x1)/cos(x1)) + x1) + x1],99,99.0
0,[x1*exp(x1 + (x1 - sin(x1))*cos(x1)/x1)],99,99.0
0,[x1*(x1*(x1**3*(x1**2 - x1) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + cos(1/3)) + x1],99,99.0
0,[x1*exp(2*x1*cos(1))],99,99.0
0,[x1*(x1**2 + x1 + cos(x1**2 - x1))],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1 + (x1**2 + x1)*(x1**6*(x1 + x1*exp(-x1)*log(x1)*sin(x1)*cos(log(x1)))*(x1**2 + x1)*log(x1)*sin(x1**11/log(x1**4)**2) + x1)],0,99.0
0,[x1*(-x1*(2*x1**21*(x1**2 + x1)*exp(x1)*log(x1)*cos(2*x1)*cos(2*x1**11*(x1**2 + x1)*exp(exp(x1)))/log(sin(x1)) - x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**33*sin(exp(2*x1**4))*sin(exp(x1**3*exp(x1**3*(x1**4 + x1))))*cos(x1) + x1) + x1) + x1],0,99.0
0,[x1*(-x1*(2*x1**23*(x1**2 + x1)*exp(x1)*log(x1)*cos(2*x1**11*(x1**2 + x1)*exp(exp(x1))) - x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**3*(x1 - 1)*cos(2*x1**4*(x1**3*exp(x1**7*exp(2*x1) + x1) + x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**3*(x1 - 1)*cos(x1**9*exp(x1 + exp(x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**5*(x1 - 1)*cos(x1**4*(x1**3*exp(2*x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**4*(x1**3*exp(2*x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**5*(x1 - 1)*cos(x1**6*exp(2*x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**6*exp(2*x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**4*(x1 - 1)*cos(x1**5*exp(2*x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**3*(x1 - 1)*cos(x1**5*exp(2*x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1**2*cos(x1*(x1**2 - x1)*(x1**2*exp(x1)*log(x1**3) - x1)) + x1) + x1],99,99.0
0,[x1*(x1*sin(x1)*sin(x1 + (x1**2 - x1)*log(2*x1)) + exp(sin(x1)))],99,99.0
0,[x1*(exp(x1) - cos(x1)) + sin(x1)],99,99.0
0,[x1**2*(x1 + cos(x1**2 - x1)) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*(x1**18*(-x1 + log(x1**16*exp(x1)))*cos(x1**3*exp(exp(x1)))*cos(x1**5*exp(x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**10*(x1**5 - x1)*cos(x1**2*(x1**8*(x1**5*exp(x1) - x1)*exp(x1) + x1)*exp(exp(x1))) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**13*(x1**5 - x1)*cos(x1**3*(x1**8*(x1**5*exp(x1) - x1)*exp(x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**12*(x1**5 - x1)*cos(x1**3*(x1**8*(x1**5*exp(x1) - x1)*exp(x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**11*(x1**5 - x1)*cos(x1**3*(x1**8*(x1**5*exp(x1) - x1)*exp(x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**11*(x1**5 - x1)*cos(x1**3*(x1**7*(x1**5*exp(x1) - x1)*exp(x1) + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1 + (x1**2*(x1**11*(log(x1**2) + cos(exp(x1)))*exp(x1)*log(x1)*cos(x1*(x1**5*exp(2*x1) + x1)) + x1) + x1)/x1)],99,99.0
0,[x1*(x1 + (x1**2*(x1**10*(log(x1) + cos(exp(x1)))*exp(x1)*log(x1)*cos(x1*(x1**5*exp(2*x1) + x1)) + x1) + x1)/x1)],99,99.0
0,[x1*(x1 + (x1**2*(x1**10*exp(x1)*log(x1)*cos(x1*(x1**5*exp(2*x1) + x1))*cos(exp(x1)) + x1) + x1)/x1)],99,99.0
0,[x1*(x1*(x1**12*exp(x1**2)*log(x1)*sin(2*x1**5*(2*x1**3 + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**11*exp(x1**2)*log(x1)*sin(2*x1**5*(2*x1**3 + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**10*exp(x1**2)*log(x1)*sin(2*x1**5*(2*x1**3 + x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**19*(x1*log(x1) + x1) + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**21 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**20 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**19 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**18 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**17 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**16 + x1))) + x1],99,99.0
0,[x1*(x1 + sin(x1*(x1**15 + x1))) + x1],99,99.0
0,[x1*(x1*sin(x1**14 + x1) + x1) + x1],99,99.0
0,[x1*(x1*sin(x1**13 + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*(2*x1**2*(x1**2 + x1) - x1)*log(x1))) + x1],99,99.0
